chr,pos,strand,mc_count,total
chr1,12078735,*,0,1
chr1,12078880,*,1,1
chr1,12085896,*,1,1
chr1,12094846,*,1,1
chr1,12099749,*,2,2
chr1,12099808,*,1,1
chr1,12106550,*,2,2
chr1,12108578,*,2,2
chr1,12109042,*,1,1
chr1,12109396,*,1,1
chr1,12109429,*,1,1
chr1,12114627,*,1,1
chr1,12114638,*,1,1
chr1,12117108,*,1,1
chr1,12117286,*,0,1
chr1,12118429,*,1,1
chr1,12122871,*,1,1
chr1,12128554,*,1,1
chr1,12168773,*,1,1
chr1,12168831,*,1,1
chr1,12171022,*,1,1
chr1,12171567,*,1,1
chr1,12182284,*,3,3
chr1,12182303,*,3,3
chr1,12210977,*,1,1
chr1,12211136,*,1,1
chr1,12211175,*,0,2
chr1,12228094,*,0,1
chr1,12228152,*,1,1
chr1,12272934,*,2,2
chr1,12283692,*,1,1
chr1,12285653,*,1,1
chr1,12285680,*,1,1
chr1,12285691,*,1,1
chr1,12285730,*,1,1
chr1,12286121,*,1,1
chr1,12286909,*,2,2
chr1,12287380,*,1,1
chr1,12288844,*,1,1
chr1,12300329,*,1,1
chr1,12300892,*,1,1
chr1,12307096,*,0,1
chr1,12307399,*,0,1
chr1,12307845,*,1,1
chr1,12308955,*,1,1
chr1,12316367,*,1,1
chr1,12318978,*,1,1
chr1,12319023,*,1,1
chr1,12320871,*,2,2
chr1,12320883,*,2,2
chr1,12320889,*,2,2
chr1,12321416,*,1,1
chr1,12321455,*,1,1
chr1,12321460,*,1,1
chr1,12322548,*,1,1
chr1,12322693,*,1,1
chr1,12349753,*,1,1
chr1,12349793,*,1,1
chr1,12349805,*,1,1
chr1,12355586,*,1,1
chr1,12357632,*,1,1
chr1,12364146,*,1,1
chr1,12366196,*,1,1
chr1,12366935,*,1,1
chr1,12385664,*,1,1
chr1,12393811,*,1,1
chr1,12395209,*,1,1
chr1,12410036,*,0,1
chr1,12414177,*,1,1
chr1,12424972,*,1,1
chr1,12429930,*,0,1
chr1,12431715,*,1,1
chr1,12431738,*,1,1
chr1,12437455,*,2,2
chr1,12439951,*,1,1
chr1,12452559,*,1,1
chr1,12454037,*,1,1
chr1,12454058,*,1,1
chr1,12454072,*,1,1
chr1,12458181,*,1,1
chr1,12458461,*,1,1
chr1,12458531,*,1,1
chr1,12467997,*,1,1
chr1,12470422,*,1,1
chr1,12470476,*,1,1
chr1,12470685,*,2,2
chr1,12471343,*,1,1
chr1,12499350,*,1,1
chr1,12500953,*,1,1
chr1,12503032,*,1,1
chr1,12511943,*,1,1
chr1,12512031,*,1,1
chr1,12513049,*,1,1
chr1,12513102,*,1,1
chr1,12516922,*,1,1
chr1,12528471,*,0,1
chr1,12529868,*,0,2
chr1,12529921,*,0,1
chr1,12529965,*,0,1
chr1,12537208,*,0,1
chr1,12545037,*,1,1
chr1,12555665,*,1,1
chr1,12555990,*,0,1
chr1,12555995,*,0,1
chr1,12556019,*,0,1
chr1,12559694,*,1,1
chr1,12563650,*,1,1
chr1,12563672,*,1,1
chr1,12565747,*,1,1
chr1,12565822,*,1,1
chr1,12565846,*,1,1
chr1,12566053,*,1,1
chr1,12566078,*,1,1
chr1,12566101,*,1,1
chr1,12566104,*,1,1
chr1,12572025,*,1,1
chr1,12572119,*,1,1
chr1,12572121,*,1,1
chr1,12572870,*,1,1
chr1,12573108,*,1,1
chr1,12579521,*,1,1
chr1,12579590,*,1,1
chr1,12579965,*,1,1
chr1,12580024,*,1,1
chr1,12587935,*,1,1
chr1,12587968,*,1,1
chr1,12588161,*,1,1
chr1,12588182,*,0,1
chr1,12592929,*,1,1
chr1,12592984,*,1,1
chr1,12592987,*,1,1
chr1,12593010,*,1,1
chr1,12593013,*,1,1
chr1,12593035,*,1,1
chr1,12593092,*,1,1
chr1,12595078,*,1,1
chr1,12595370,*,1,1
chr1,12595374,*,1,1
chr1,12595379,*,1,1
chr1,12595419,*,1,1
chr1,12599100,*,1,1
chr1,12630323,*,1,1
chr1,12630429,*,1,1
chr1,12630529,*,1,1
chr1,12654870,*,2,2
chr1,12673674,*,1,1
chr1,12673757,*,1,1
chr1,12683652,*,1,1
chr1,12690686,*,1,1
chr1,12691894,*,0,1
chr1,12691921,*,0,1
chr1,12691951,*,0,1
chr1,12691964,*,0,1
chr1,12692878,*,0,1
chr1,12692881,*,0,1
chr1,12692929,*,0,1
chr1,12692936,*,0,1
chr1,12692939,*,0,1
chr1,12692963,*,0,1
chr1,12693012,*,0,1
chr1,12693029,*,0,1
chr1,12693049,*,0,1
chr1,12693064,*,0,1
chr1,12693072,*,0,1
chr1,12693090,*,0,1
chr1,12693099,*,0,1
chr1,12693701,*,1,1
chr1,12697445,*,1,1
chr1,12701558,*,0,2
chr1,12702629,*,2,2
chr1,12703108,*,1,1
chr1,12715375,*,1,1
chr1,12715394,*,1,1
chr1,12715922,*,1,1
chr1,12715939,*,1,1
chr1,12715977,*,1,1
chr1,12716666,*,1,1
chr1,12718076,*,1,1
chr1,12718082,*,0,1
chr1,12718094,*,0,1
chr1,12718262,*,0,1
chr1,12718288,*,0,1
chr1,12718358,*,0,1
chr1,12720338,*,1,1
chr1,12723283,*,2,2
chr1,12723336,*,3,3
chr1,12723396,*,1,1
chr1,12723400,*,1,1
chr1,12723661,*,1,1
chr1,12724160,*,1,1
chr1,12724210,*,1,1
chr1,12724214,*,1,1
chr1,12724223,*,1,1
chr1,12725570,*,1,1
chr1,12727422,*,1,1
chr1,12727439,*,1,1
chr1,12727619,*,2,2
chr1,12732761,*,1,1
chr1,12732767,*,1,1
chr1,12732843,*,1,1
chr1,12732850,*,1,1
chr1,12737114,*,2,2
chr1,12737286,*,1,1
chr1,12746209,*,1,1
chr1,12746239,*,1,1
chr1,12752035,*,1,1
chr1,12752055,*,1,1
chr1,12753358,*,1,1
chr1,12753522,*,1,1
chr1,12753583,*,1,1
chr1,12754031,*,0,1
chr1,12754759,*,1,1
chr1,12756131,*,2,2
chr1,12764142,*,1,1
chr1,12765004,*,0,2
chr1,12765012,*,0,2
chr1,12765061,*,0,2
chr1,12765552,*,1,1
chr1,12765562,*,1,1
chr1,12765579,*,1,1
chr1,12765699,*,2,2
chr1,12770409,*,1,1
chr1,12770470,*,0,1
chr1,12776271,*,2,2
chr1,12776299,*,2,2
chr1,12776360,*,2,2
chr1,12782043,*,2,2
chr1,12782058,*,2,2
chr1,12782352,*,1,1
chr1,12785511,*,0,1
chr1,12785523,*,0,1
chr1,12789110,*,1,1
chr1,12790826,*,1,1
chr1,12797383,*,1,1
chr1,12800599,*,1,1
chr1,12800932,*,1,1
chr1,12800963,*,1,1
chr1,12803932,*,1,1
chr1,12803951,*,1,1
chr1,12803955,*,1,1
chr1,12803964,*,1,1
chr1,12803968,*,1,1
chr1,12803996,*,1,1
chr1,12805728,*,1,1
chr1,12805753,*,1,1
chr1,12808210,*,1,1
chr1,12808229,*,1,1
chr1,12810183,*,1,1
chr1,12810185,*,1,1
chr1,12810758,*,1,1
chr1,12811173,*,4,4
chr1,12811177,*,4,4
chr1,12811197,*,4,4
chr1,12811402,*,1,1
chr1,12811717,*,1,1
chr1,12811725,*,1,1
chr1,12812941,*,1,1
chr1,12813121,*,1,1
chr1,12813146,*,1,1
chr1,12813173,*,1,1
chr1,12813749,*,1,1
chr1,12819204,*,2,2
chr1,12821838,*,1,1
chr1,12822143,*,1,1
chr1,12824322,*,1,1
chr1,12828206,*,1,1
chr1,12829265,*,1,1
chr1,12829286,*,1,1
chr1,12829295,*,1,1
chr1,12829575,*,1,1
chr1,12829614,*,0,1
chr1,12829619,*,1,1
chr1,12829627,*,0,1
chr1,12829635,*,1,1
chr1,12829782,*,1,1
chr1,12831825,*,1,1
chr1,12832085,*,1,1
chr1,12833259,*,0,2
chr1,12833265,*,0,2
chr1,12834643,*,1,1
chr1,12834672,*,1,1
chr1,12834689,*,1,1
chr1,12834692,*,1,1
chr1,12835621,*,0,1
chr1,12839891,*,1,1
chr1,12839949,*,1,1
chr1,12840026,*,1,1
chr1,12840126,*,1,1
chr1,12840267,*,1,1
chr1,12840321,*,1,1
chr1,12841971,*,1,1
chr1,12846555,*,1,1
chr1,12846561,*,1,1
chr1,12850898,*,1,1
chr1,12850937,*,1,1
chr1,12850983,*,0,1
chr1,12853721,*,0,2
chr1,12859072,*,1,1
chr1,12859773,*,2,2
chr1,12863279,*,1,1
chr1,12865027,*,0,1
chr1,12865052,*,1,1
chr1,12865122,*,0,1
chr1,12865151,*,1,1
chr1,12865157,*,1,1
chr1,12872840,*,1,1
chr1,12872848,*,1,1
chr1,12872870,*,1,1
chr1,12872896,*,0,1
chr1,12876896,*,1,1
chr1,12883652,*,1,1
chr1,12885992,*,0,1
chr1,12908719,*,0,1
chr1,12909643,*,1,1
chr1,12909721,*,1,1
chr1,12910027,*,1,1
chr1,12910083,*,1,1
chr1,12912561,*,1,1
chr1,12912573,*,1,1
chr1,12912605,*,1,1
chr1,12940436,*,2,2
chr1,12940532,*,2,2
chr1,12945322,*,1,1
chr1,12950730,*,1,1
chr1,12962613,*,1,1
chr1,12974186,*,1,1
chr1,12974738,*,1,1
chr1,12982360,*,1,1
chr1,12989060,*,1,1
chr1,12995225,*,1,1
chr1,12995254,*,1,1
chr1,12995440,*,1,1
chr1,13004836,*,1,1
chr1,13005181,*,0,1
chr1,13005912,*,0,2
chr1,13005954,*,0,2
chr1,13008267,*,1,1
chr1,13008313,*,1,1
chr1,13008356,*,1,1
chr1,13008367,*,1,1
chr1,13025402,*,1,1
chr1,13025442,*,1,1
chr1,13029594,*,0,1
chr1,13029620,*,1,1
chr1,13031238,*,2,2
chr1,13031295,*,2,2
chr1,13031298,*,2,2
chr1,13036850,*,2,2
chr1,13039002,*,1,1
chr1,13055292,*,2,2
chr1,13055314,*,2,2
chr1,13055388,*,1,1
chr1,13055718,*,1,1
chr1,13055730,*,1,1
chr1,13059281,*,1,1
chr1,13060094,*,1,1
chr1,13061369,*,1,1
chr1,13061940,*,2,2
chr1,13062241,*,1,1
chr1,13062271,*,1,1
chr1,13064398,*,2,2
chr1,13064429,*,2,2
chr1,13072411,*,1,1
chr1,13072449,*,1,1
chr1,13072466,*,1,1
chr1,13072470,*,1,1
chr1,13073078,*,1,1
chr1,13073100,*,1,1
chr1,13078965,*,1,1
chr1,13078969,*,1,1
chr1,13078981,*,1,1
chr1,13079031,*,1,1
chr1,13079405,*,1,1
chr1,13080282,*,1,1
chr1,13086656,*,1,1
chr1,13087411,*,1,1
chr1,13087464,*,0,1
chr1,13087476,*,1,1
chr1,13090470,*,1,1
chr1,13090484,*,1,1
chr1,13090520,*,1,1
chr1,13091618,*,1,1
chr1,13099985,*,1,1
chr1,13100000,*,1,1
chr1,13100020,*,1,1
chr1,13101337,*,1,1
chr1,13101522,*,0,1
chr1,13101534,*,1,1
chr1,13104044,*,0,1
chr1,13104064,*,0,1
chr1,13104079,*,0,1
chr1,13104107,*,0,1
chr1,13104358,*,1,1
chr1,13104379,*,0,1
chr1,13104413,*,0,1
chr1,13104436,*,0,1
chr1,13104658,*,0,2
chr1,13104699,*,2,2
chr1,13104718,*,2,2
chr1,13104756,*,2,2
chr1,13104763,*,2,2
chr1,13105353,*,1,1
chr1,13105399,*,1,1
chr1,13107510,*,1,1
chr1,13107531,*,1,1
chr1,13107740,*,2,2
chr1,13121852,*,1,1
chr1,13121897,*,1,1
chr1,13133446,*,3,3
chr1,13133450,*,3,3
chr1,13135656,*,1,1
chr1,13135693,*,1,1
chr1,13136542,*,1,1
chr1,13136576,*,1,1
chr1,13147606,*,3,3
chr1,13147610,*,0,3
chr1,13147650,*,1,1
chr1,13147796,*,2,2
chr1,13147807,*,2,2
chr1,13147813,*,2,2
chr1,13147823,*,2,2
chr1,13157313,*,1,1
chr1,13157650,*,1,1
chr1,13159230,*,1,1
chr1,13160755,*,1,1
chr1,13161548,*,0,1
chr1,13163070,*,1,1
chr1,13163142,*,1,1
chr1,13163274,*,1,1
chr1,13163636,*,1,1
chr1,13163694,*,0,1
chr1,13163704,*,1,1
chr1,13164098,*,0,1
chr1,13164100,*,0,1
chr1,13164119,*,0,1
chr1,13164124,*,0,1
chr1,13164154,*,0,1
chr1,13164162,*,0,1
chr1,13164863,*,1,1
chr1,13164882,*,1,1
chr1,13166274,*,1,1
chr1,13166291,*,1,1
chr1,13166310,*,1,1
chr1,13166325,*,1,1
chr1,13167817,*,1,1
chr1,13167836,*,1,1
chr1,13167840,*,1,1
chr1,13167853,*,1,1
chr1,13167872,*,1,1
chr1,13167896,*,1,1
chr1,13168230,*,1,1
chr1,13168244,*,0,1
chr1,13168260,*,1,1
chr1,13168303,*,1,1
chr1,13168722,*,2,2
chr1,13168796,*,2,2
chr1,13169104,*,1,1
chr1,13170015,*,2,2
chr1,13170029,*,2,2
chr1,13170069,*,2,2
chr1,13170077,*,2,2
chr1,13170081,*,2,2
chr1,13173017,*,1,1
chr1,13175532,*,1,1
chr1,13175731,*,1,1
chr1,13175845,*,1,1
chr1,13178411,*,0,1
chr1,13178668,*,1,1
chr1,13178725,*,2,2
chr1,13178750,*,2,2
chr1,13179432,*,1,1
chr1,13186544,*,0,1
chr1,13186597,*,1,1
chr1,13186904,*,1,1
chr1,13186981,*,3,3
chr1,13187301,*,1,1
chr1,13187323,*,1,1
chr1,13187727,*,0,2
chr1,13188367,*,0,1
chr1,13188378,*,0,1
chr1,13188506,*,0,1
chr1,13188971,*,0,1
chr1,13189062,*,0,1
chr1,13189181,*,0,1
chr1,13189219,*,0,1
chr1,13190039,*,1,1
chr1,13190045,*,1,1
chr1,13201414,*,4,4
chr1,13201774,*,0,1
chr1,13202745,*,1,1
chr1,13202755,*,1,1
chr1,13202782,*,1,1
chr1,13202788,*,1,1
chr1,13202805,*,1,1
chr1,13202812,*,1,1
chr1,13202840,*,1,1
chr1,13204480,*,1,1
chr1,13204487,*,1,1
chr1,13204821,*,0,1
chr1,13204859,*,0,1
chr1,13204907,*,1,1
chr1,13206684,*,1,1
chr1,13206688,*,1,1
chr1,13206692,*,1,1
chr1,13216558,*,1,1
chr1,13216571,*,1,1
chr1,13219691,*,1,1
chr1,13219711,*,0,1
chr1,13220691,*,1,1
chr1,13220693,*,1,1
chr1,13220702,*,1,1
chr1,13220721,*,1,1
chr1,13220923,*,0,1
chr1,13224740,*,1,1
chr1,13224816,*,0,1
chr1,13224820,*,0,1
chr1,13225867,*,1,1
chr1,13225871,*,1,1
chr1,13225944,*,1,1
chr1,13236581,*,0,1
chr1,13237064,*,1,1
chr1,13237094,*,1,1
chr1,13240998,*,1,1
chr1,13257758,*,0,1
chr1,13259650,*,0,1
chr1,13259664,*,0,1
chr1,13260621,*,1,1
chr1,13260799,*,1,1
chr1,13261018,*,1,1
chr1,13261030,*,1,1
chr1,13261034,*,1,1
chr1,13263426,*,1,1
chr1,13264940,*,1,3
chr1,13264954,*,3,3
chr1,13264994,*,1,1
chr1,13269607,*,1,1
chr1,13269863,*,1,1
chr1,13269913,*,1,1
chr1,13269933,*,1,1
chr1,13272786,*,1,1
chr1,13272955,*,1,1
chr1,13286233,*,1,1
chr1,13286251,*,0,1
chr1,13289455,*,0,3
chr1,13289621,*,2,2
chr1,13289642,*,2,2
chr1,13289984,*,0,2
chr1,13290081,*,2,2
chr1,13292305,*,1,1
chr1,13292312,*,1,1
chr1,13292315,*,1,1
chr1,13292318,*,1,1
chr1,13292361,*,1,1
chr1,13292380,*,1,1
chr1,13292391,*,1,1
chr1,13299302,*,0,1
chr1,13299361,*,1,1
chr1,13302521,*,0,1
chr1,13302543,*,0,1
chr1,13302560,*,0,1
chr1,13305103,*,0,1
chr1,13307220,*,0,1
chr1,13311916,*,1,1
chr1,13312011,*,1,1
chr1,13313350,*,0,1
chr1,13313359,*,1,1
chr1,13313899,*,1,1
chr1,13315220,*,1,1
chr1,13315290,*,1,1
chr1,13315293,*,1,1
chr1,13316003,*,1,1
chr1,13316008,*,1,1
chr1,13329502,*,1,1
chr1,13329524,*,1,1
chr1,13329604,*,1,1
chr1,13329617,*,1,1
chr1,13329846,*,1,1
chr1,13332736,*,1,2
chr1,13332780,*,1,1
chr1,13339480,*,0,1
chr1,13347128,*,2,2
chr1,13347145,*,2,2
chr1,13347151,*,2,2
chr1,13347345,*,0,1
chr1,13347506,*,1,1
chr1,13347865,*,0,1
chr1,13347889,*,1,1
chr1,13348623,*,1,1
chr1,13348701,*,1,1
chr1,13349167,*,1,1
chr1,13349370,*,1,1
chr1,13349382,*,1,1
chr1,13349402,*,1,1
chr1,13351041,*,1,1
chr1,13356765,*,1,1
chr1,13356769,*,1,1
chr1,13356832,*,1,1
chr1,13357210,*,1,1
chr1,13357220,*,1,1
chr1,13357245,*,1,1
chr1,13360182,*,2,2
chr1,13360248,*,2,2
chr1,13360570,*,0,1
chr1,13363295,*,1,1
chr1,13363343,*,1,1
chr1,13363428,*,1,1
chr1,13364778,*,0,1
chr1,13367812,*,1,1
chr1,13371501,*,1,1
chr1,13371504,*,1,1
chr1,13371521,*,0,1
chr1,13371530,*,1,1
chr1,13371560,*,0,1
chr1,13371566,*,1,1
chr1,13373889,*,0,1
chr1,13373892,*,0,1
chr1,13373899,*,0,1
chr1,13373903,*,0,1
chr1,13373906,*,0,1
chr1,13373910,*,0,1
chr1,13373929,*,0,1
chr1,13373931,*,0,1
chr1,13373947,*,0,1
chr1,13373952,*,0,1
chr1,13373955,*,0,1
chr1,13373964,*,0,1
chr1,13373972,*,0,1
chr1,13373975,*,0,1
chr1,13373978,*,0,1
chr1,13373988,*,0,1
chr1,13373991,*,0,1
chr1,13373994,*,0,1
chr1,13373997,*,0,1
chr1,13373999,*,0,1
chr1,13375593,*,0,2
chr1,13381681,*,2,2
chr1,13387159,*,1,1
chr1,13387482,*,1,1
chr1,13387505,*,1,1
chr1,13388635,*,0,1
chr1,13388687,*,0,1
chr1,13388808,*,0,1
chr1,13395313,*,1,1
chr1,13395347,*,1,1
chr1,13395390,*,1,1
chr1,13396518,*,1,1
chr1,13396566,*,2,2
chr1,13396580,*,2,2
chr1,13403884,*,1,1
chr1,13403918,*,1,1
chr1,13404072,*,1,1
chr1,13404119,*,1,1
chr1,13404137,*,1,1
chr1,13408708,*,1,1
chr1,13411291,*,1,1
chr1,13419449,*,2,2
chr1,13424069,*,0,1
chr1,13424139,*,1,1
chr1,13424147,*,1,1
chr1,13424466,*,1,1
chr1,13434333,*,1,1
chr1,13434883,*,1,1
chr1,13434943,*,1,1
chr1,13436689,*,1,1
chr1,13436747,*,1,1
chr1,13437682,*,0,1
chr1,13439181,*,0,1
chr1,13439671,*,1,1
chr1,13439684,*,1,1
chr1,13440489,*,1,1
chr1,13440562,*,1,1
chr1,13447690,*,1,1
chr1,13449498,*,1,1
chr1,13449556,*,1,1
chr1,13449574,*,1,1
chr1,13449578,*,1,1
chr1,13450061,*,0,1
chr1,13457261,*,2,2
chr1,13457299,*,2,2
chr1,13457406,*,1,1
chr1,13463188,*,2,2
chr1,13466961,*,1,1
chr1,13471002,*,0,1
chr1,13473140,*,1,1
chr1,13473153,*,1,1
chr1,13473577,*,0,1
chr1,13493553,*,1,1
chr1,13494966,*,0,1
chr1,13494978,*,0,1
chr1,13496853,*,1,1
chr1,13503155,*,1,1
chr1,13503182,*,1,1
chr1,13508050,*,2,2
chr1,13508247,*,1,1
chr1,13525574,*,1,1
chr1,13525898,*,1,1
chr1,13525949,*,0,1
chr1,13528002,*,1,1
chr1,13528075,*,1,1
chr1,13528098,*,1,1
chr1,13529826,*,1,1
chr1,13559442,*,1,1
chr1,13560533,*,0,1
chr1,13561193,*,1,1
chr1,13561460,*,1,1
chr1,13567613,*,1,1
chr1,13573394,*,2,2
chr1,13573623,*,1,1
chr1,13574199,*,0,1
chr1,13574285,*,0,1
chr1,13574326,*,0,1
chr1,13574335,*,0,1
chr1,13574537,*,0,1
chr1,13579219,*,1,1
chr1,13579877,*,1,1
chr1,13579958,*,1,1
chr1,13579967,*,1,1
chr1,13584348,*,1,1
chr1,13584369,*,1,1
chr1,13584562,*,0,1
chr1,13584580,*,1,1
chr1,13584600,*,1,1
chr1,13585530,*,2,2
chr1,13589674,*,0,2
chr1,13589687,*,0,2
chr1,13589690,*,0,2
chr1,13589712,*,0,2
chr1,13589717,*,0,2
chr1,13589731,*,0,2
chr1,13589734,*,0,2
chr1,13589759,*,0,2
chr1,13589764,*,0,2
chr1,13589769,*,0,2
chr1,13593331,*,1,1
chr1,13598200,*,1,1
chr1,13604154,*,1,1
chr1,13604284,*,0,1
chr1,13607762,*,1,1
chr1,13607837,*,0,1
chr1,13609082,*,0,1
chr1,13614651,*,1,1
chr1,13614689,*,1,1
chr1,13614728,*,0,1
chr1,13634397,*,0,1
chr1,13649445,*,1,1
chr1,13649677,*,2,2
chr1,13649686,*,0,2
chr1,13649721,*,0,2
chr1,13649735,*,0,2
chr1,13649750,*,0,2
chr1,13649759,*,0,2
chr1,13664608,*,1,1
chr1,13664612,*,1,1
chr1,13664620,*,1,1
chr1,13664624,*,1,1
chr1,13669450,*,1,1
chr1,13669696,*,1,1
chr1,13669719,*,1,1
chr1,13669757,*,1,1
chr1,13669944,*,1,1
chr1,13670161,*,1,1
chr1,13678958,*,1,1
chr1,13697044,*,1,1
chr1,13697093,*,1,1
chr1,13698078,*,0,1
chr1,13699286,*,1,1
chr1,13699364,*,1,1
chr1,13706629,*,0,2
chr1,13712604,*,1,1
chr1,13712680,*,1,1
chr1,13722959,*,0,1
chr1,13722984,*,1,1
chr1,13752245,*,1,1
chr1,13766390,*,2,2
chr1,13766403,*,2,2
chr1,13766442,*,2,2
chr1,13773719,*,1,1
chr1,13775770,*,1,1
chr1,13789756,*,0,1
chr1,13801864,*,0,1
chr1,13801923,*,1,1
chr1,13802052,*,0,2
chr1,13802056,*,0,2
chr1,13802115,*,0,2
chr1,13804858,*,1,1
chr1,13804904,*,1,1
chr1,13811521,*,1,1
chr1,13811535,*,0,1
chr1,13819866,*,1,1
chr1,13820252,*,1,1
chr1,13820270,*,1,1
chr1,13820304,*,1,1
chr1,13820833,*,0,1
chr1,13822359,*,1,1
chr1,13823609,*,1,1
chr1,13823620,*,1,1
chr1,13844194,*,0,1
chr1,13844267,*,0,1
chr1,13846510,*,0,2
chr1,13846516,*,0,2
chr1,13846529,*,0,2
chr1,13846555,*,2,2
chr1,13846568,*,0,2
chr1,13846581,*,0,2
chr1,13848686,*,1,1
chr1,13848792,*,1,1
chr1,13856316,*,1,1
chr1,13871131,*,0,1
chr1,13902151,*,1,1
chr1,13902202,*,2,2
chr1,13902282,*,1,1
chr1,13902827,*,1,1
chr1,13920149,*,1,1
chr1,13928948,*,1,1
chr1,13929519,*,1,1
chr1,13930058,*,1,1
chr1,13941697,*,1,1
chr1,13941755,*,1,1
chr1,13950130,*,1,1
chr1,13956019,*,1,1
chr1,13956034,*,1,1
chr1,13956060,*,1,1
chr1,13956082,*,1,1
chr1,13956107,*,1,1
chr1,13957368,*,1,1
chr1,13958122,*,1,1
chr1,13958565,*,0,1
chr1,13958993,*,3,3
chr1,13960256,*,1,1
chr1,13962376,*,1,1
chr1,13963396,*,1,1
chr1,13963408,*,1,1
chr1,13963418,*,1,1
chr1,13963431,*,1,1
chr1,13963435,*,1,1
chr1,13963441,*,1,1
chr1,13963443,*,1,1
chr1,13973229,*,1,1
chr1,13982920,*,1,1
chr1,13985172,*,1,1
chr1,13993782,*,1,1
chr1,13994607,*,1,1
chr1,14000667,*,1,1
chr1,14004708,*,1,1
chr1,14004748,*,1,1
chr1,14006891,*,1,1
chr1,14009143,*,0,3
chr1,14048474,*,1,1
chr1,14048562,*,1,1
chr1,14048862,*,1,1
chr1,14052701,*,1,1
chr1,14052709,*,0,1
chr1,14059230,*,1,1
chr1,14064123,*,2,2
chr1,14066955,*,1,1
chr1,14070915,*,1,1
chr1,14076133,*,2,2
chr1,14076499,*,1,1
chr1,14079053,*,3,3
chr1,14079064,*,3,3
chr1,14080492,*,1,1
chr1,14080511,*,1,1
chr1,14080566,*,1,1
chr1,14080581,*,1,1
chr1,14081362,*,3,3
chr1,14081792,*,1,1
chr1,14088213,*,0,1
chr1,14088224,*,1,1
chr1,14088300,*,0,1
chr1,14099072,*,1,1
chr1,14099095,*,1,1
chr1,14099178,*,1,1
chr1,14099223,*,1,1
chr1,14101590,*,1,1
chr1,14120572,*,0,1
chr1,14120827,*,1,1
chr1,14136642,*,1,1
chr1,14144388,*,0,1
chr1,14144675,*,1,1
chr1,14149806,*,1,1
chr1,14149837,*,1,1
chr1,14155502,*,1,1
chr1,14161387,*,1,1
chr1,14161409,*,1,1
chr1,14167750,*,1,1
chr1,14170207,*,1,1
chr1,14170450,*,1,1
chr1,14175936,*,1,1
chr1,14188505,*,3,3
chr1,14188991,*,2,2
chr1,14196070,*,1,1
chr1,14196117,*,1,1
chr1,14196873,*,1,1
chr1,14196920,*,1,1
chr1,14209526,*,1,1
chr1,14209554,*,1,1
chr1,14212968,*,1,1
chr1,14213009,*,1,1
chr1,14217597,*,1,1
chr1,14219958,*,0,1
chr1,14219969,*,0,1
chr1,14220008,*,0,1
chr1,14225437,*,1,1
chr1,14229498,*,1,1
chr1,14229510,*,1,1
chr1,14229520,*,1,1
chr1,14229552,*,1,1
chr1,14236672,*,0,1
chr1,14239243,*,1,1
chr1,14247459,*,2,2
chr1,14248599,*,0,1
chr1,14248631,*,0,1
chr1,14248749,*,0,1
chr1,14256101,*,2,2
chr1,14256140,*,2,2
chr1,14262531,*,1,1
chr1,14264588,*,1,1
chr1,14264615,*,1,1
chr1,14264629,*,1,1
chr1,14264635,*,1,1
chr1,14271308,*,1,1
chr1,14274631,*,1,1
chr1,14274656,*,1,1
chr1,14278455,*,1,1
chr1,14278518,*,1,1
chr1,14279063,*,1,1
chr1,14279080,*,1,1
chr1,14292228,*,1,1
chr1,14318498,*,1,1
chr1,14329821,*,1,1
chr1,14346283,*,1,1
chr1,14346289,*,1,1
chr1,14351146,*,1,1
chr1,14356710,*,0,2
chr1,14366383,*,1,1
chr1,14375531,*,2,2
chr1,14375635,*,2,2
chr1,14375845,*,1,1
chr1,14384554,*,2,2
chr1,14384565,*,2,2
chr1,14384810,*,0,1
chr1,14392564,*,1,1
chr1,14411133,*,1,1
chr1,14413088,*,1,1
chr1,14416054,*,1,1
chr1,14417032,*,3,3
chr1,14422086,*,1,1
chr1,14431815,*,1,1
chr1,14431823,*,1,1
chr1,14431831,*,1,1
chr1,14433550,*,1,1
chr1,14442469,*,0,1
chr1,14442724,*,1,1
chr1,14442767,*,1,1
chr1,14450770,*,0,1
chr1,14450804,*,1,1
chr1,14456185,*,1,1
chr1,14456659,*,2,2
chr1,14460078,*,1,1
chr1,14460099,*,1,1
chr1,14461288,*,1,1
chr1,14461959,*,2,2
chr1,14462851,*,1,1
chr1,14463357,*,1,1
chr1,14468202,*,1,1
chr1,14468259,*,1,1
chr1,14468284,*,1,1
chr1,14470308,*,1,1
chr1,14473960,*,1,1
chr1,14473972,*,1,1
chr1,14474406,*,1,1
chr1,14474418,*,1,1
chr1,14475728,*,2,2
chr1,14475902,*,1,1
chr1,14475959,*,1,1
chr1,14483363,*,1,1
chr1,14491013,*,1,1
chr1,14494114,*,1,1
chr1,14494144,*,1,1
chr1,14494190,*,1,1
chr1,14513490,*,1,1
chr1,14513521,*,1,1
chr1,14514884,*,1,1
chr1,14514889,*,1,1
chr1,14515671,*,1,1
chr1,14515693,*,1,1
chr1,14516418,*,1,1
chr1,14540211,*,1,1
chr1,14540248,*,1,1
chr1,14540972,*,0,3
chr1,14546411,*,1,1
chr1,14546423,*,1,1
chr1,14548071,*,1,1
chr1,14548126,*,1,1
chr1,14559022,*,2,2
chr1,14559682,*,1,1
chr1,14559718,*,1,1
chr1,14560033,*,1,1
