chr,pos,strand,mc_count,total
chr1,10613573,*,1,1
chr1,10624126,*,1,1
chr1,10646199,*,1,1
chr1,10646216,*,1,1
chr1,10646239,*,1,1
chr1,10646298,*,2,2
chr1,10646345,*,2,2
chr1,10647067,*,1,1
chr1,10653424,*,2,2
chr1,10679173,*,1,1
chr1,10679528,*,1,1
chr1,10681151,*,2,2
chr1,10681163,*,2,2
chr1,10687062,*,1,1
chr1,10687070,*,1,1
chr1,10687160,*,1,1
chr1,10687174,*,1,1
chr1,10687448,*,1,1
chr1,10689333,*,1,1
chr1,10689387,*,2,2
chr1,10691558,*,1,1
chr1,10691582,*,1,1
chr1,10706952,*,1,1
chr1,10708425,*,1,1
chr1,10712113,*,1,1
chr1,10717651,*,1,1
chr1,10717666,*,1,1
chr1,10717672,*,0,1
chr1,10717681,*,0,1
chr1,10718252,*,1,1
chr1,10718272,*,1,1
chr1,10729410,*,0,1
chr1,10735757,*,1,1
chr1,10735772,*,1,1
chr1,10735787,*,1,1
chr1,10735802,*,1,1
chr1,10735817,*,1,1
chr1,10735828,*,1,1
chr1,10735835,*,1,1
chr1,10735842,*,1,1
chr1,10735851,*,1,1
chr1,10736452,*,1,1
chr1,10744860,*,1,1
chr1,10752745,*,1,1
chr1,10753967,*,1,1
chr1,10756752,*,1,1
chr1,10766635,*,1,1
chr1,10769500,*,1,1
chr1,10774407,*,1,1
chr1,10774833,*,1,1
chr1,10774843,*,1,1
chr1,10781818,*,1,1
chr1,10781844,*,1,1
chr1,10781849,*,0,1
chr1,10807415,*,1,1
chr1,10814951,*,1,1
chr1,10815196,*,1,1
chr1,10823375,*,1,1
chr1,10824186,*,1,1
chr1,10824195,*,1,1
chr1,10824203,*,0,1
chr1,10830736,*,1,1
chr1,10838250,*,1,1
chr1,10838276,*,1,1
chr1,10841045,*,2,2
chr1,10844022,*,1,1
chr1,10844098,*,1,1
chr1,10850209,*,1,1
chr1,10852821,*,0,1
chr1,10853302,*,1,1
chr1,10866340,*,1,1
chr1,10872876,*,1,1
chr1,10875779,*,0,1
chr1,10883370,*,1,1
chr1,10899901,*,1,1
chr1,10908922,*,1,1
chr1,10909000,*,1,1
chr1,10909488,*,1,1
chr1,10909497,*,1,1
chr1,10909580,*,1,1
chr1,10911381,*,1,1
chr1,10913557,*,1,1
chr1,10916398,*,1,1
chr1,10919105,*,0,2
chr1,10919342,*,0,1
chr1,10920435,*,1,1
chr1,10920478,*,1,1
chr1,10920735,*,1,1
chr1,10922328,*,0,1
chr1,10922383,*,1,1
chr1,10924944,*,1,1
chr1,10924973,*,1,1
chr1,10925001,*,1,1
chr1,10928792,*,1,1
chr1,10933932,*,1,1
chr1,10933951,*,1,1
chr1,10933981,*,1,1
chr1,10934028,*,1,1
chr1,10936113,*,1,1
chr1,10936337,*,3,3
chr1,10936378,*,3,3
chr1,10940408,*,1,1
chr1,10946263,*,1,1
chr1,10947242,*,1,1
chr1,10947249,*,1,1
chr1,10947310,*,1,1
chr1,10983067,*,1,1
chr1,10983159,*,1,1
chr1,10990365,*,1,1
chr1,10990402,*,1,1
chr1,10991684,*,1,1
chr1,11005602,*,1,1
chr1,11019262,*,1,1
chr1,11026000,*,1,1
chr1,11036510,*,2,2
chr1,11075926,*,1,1
chr1,11075952,*,1,1
chr1,11078232,*,1,1
chr1,11078291,*,1,1
chr1,11078483,*,1,1
chr1,11078497,*,1,1
chr1,11085919,*,3,3
chr1,11093344,*,1,1
chr1,11093628,*,1,1
chr1,11101113,*,1,1
chr1,11101119,*,1,1
chr1,11101160,*,1,1
chr1,11101218,*,2,2
chr1,11108594,*,1,1
chr1,11108612,*,1,1
chr1,11109162,*,1,1
chr1,11113490,*,2,2
chr1,11114093,*,0,1
chr1,11121790,*,1,1
chr1,11121990,*,1,1
chr1,11129295,*,1,1
chr1,11130104,*,1,1
chr1,11134190,*,1,1
chr1,11136950,*,1,1
chr1,11138336,*,0,1
chr1,11139049,*,1,1
chr1,11149089,*,1,1
chr1,11155540,*,2,2
chr1,11163121,*,1,1
chr1,11163194,*,1,1
chr1,11183281,*,1,1
chr1,11183289,*,1,1
chr1,11188602,*,1,1
chr1,11190710,*,1,1
chr1,11200345,*,1,1
chr1,11201691,*,1,1
chr1,11211401,*,1,1
chr1,11211406,*,1,1
chr1,11219085,*,1,2
chr1,11235080,*,1,1
chr1,11235094,*,1,1
chr1,11235214,*,1,1
chr1,11235219,*,1,1
chr1,11235234,*,1,1
chr1,11237265,*,1,1
chr1,11240210,*,1,1
chr1,11240570,*,1,1
chr1,11240854,*,1,1
chr1,11245347,*,0,1
chr1,11246399,*,1,1
chr1,11252196,*,1,1
chr1,11255949,*,1,1
chr1,11255960,*,0,1
chr1,11265921,*,1,1
chr1,11309268,*,1,1
chr1,11309281,*,1,1
chr1,11309285,*,1,1
chr1,11309335,*,1,1
chr1,11315345,*,1,1
chr1,11318368,*,0,1
chr1,11318378,*,1,1
chr1,11318409,*,1,1
chr1,11318598,*,1,1
chr1,11322551,*,2,2
chr1,11324698,*,1,1
chr1,11324710,*,1,1
chr1,11324717,*,1,1
chr1,11324728,*,1,1
chr1,11330529,*,1,1
chr1,11343529,*,1,1
chr1,11343548,*,1,1
chr1,11343566,*,0,1
chr1,11343587,*,1,1
chr1,11343597,*,1,1
chr1,11343600,*,0,1
chr1,11343607,*,1,1
chr1,11343640,*,1,1
chr1,11346140,*,1,1
chr1,11354035,*,1,1
chr1,11361396,*,1,1
chr1,11361431,*,1,1
chr1,11364735,*,1,1
chr1,11364747,*,1,1
chr1,11365755,*,1,1
chr1,11367354,*,1,1
chr1,11367411,*,1,1
chr1,11375771,*,0,1
chr1,11381420,*,1,1
chr1,11383915,*,0,1
chr1,11386027,*,1,1
chr1,11386035,*,1,1
chr1,11393734,*,1,1
chr1,11395582,*,1,1
chr1,11401454,*,1,1
chr1,11405064,*,1,1
chr1,11405086,*,1,1
chr1,11410442,*,1,1
chr1,11413107,*,1,1
chr1,11413152,*,0,1
chr1,11414232,*,0,1
chr1,11414238,*,0,1
chr1,11414245,*,0,1
chr1,11414264,*,0,1
chr1,11414291,*,0,1
chr1,11414293,*,0,1
chr1,11414299,*,0,1
chr1,11414304,*,0,1
chr1,11414307,*,0,1
chr1,11414310,*,0,1
chr1,11414318,*,0,1
chr1,11414325,*,0,1
chr1,11418101,*,1,1
chr1,11420534,*,1,1
chr1,11420635,*,1,1
chr1,11426483,*,1,1
chr1,11426490,*,1,1
chr1,11430391,*,0,1
chr1,11434483,*,0,1
chr1,11434804,*,0,1
chr1,11434838,*,0,1
chr1,11434929,*,0,2
chr1,11438711,*,1,1
chr1,11441925,*,1,1
chr1,11441942,*,1,1
chr1,11441961,*,1,1
chr1,11441965,*,1,1
chr1,11441973,*,1,1
chr1,11441977,*,1,1
chr1,11442242,*,0,1
chr1,11446177,*,1,1
chr1,11457240,*,1,1
chr1,11461880,*,1,1
chr1,11464906,*,1,1
chr1,11471437,*,1,1
chr1,11520969,*,1,1
chr1,11520983,*,1,1
chr1,11521005,*,1,1
chr1,11527323,*,1,1
chr1,11527553,*,0,1
chr1,11532795,*,1,1
chr1,11532805,*,1,1
chr1,11543999,*,1,1
chr1,11544035,*,1,1
chr1,11544370,*,1,1
chr1,11549262,*,1,1
chr1,11557486,*,2,2
chr1,11557502,*,2,2
chr1,11557559,*,2,2
chr1,11557577,*,2,2
chr1,11559524,*,1,1
chr1,11565820,*,0,1
chr1,11574613,*,1,1
chr1,11575055,*,1,1
chr1,11577329,*,1,1
chr1,11577568,*,0,2
chr1,11579737,*,0,1
chr1,11579768,*,1,1
chr1,11582432,*,2,2
chr1,11586995,*,1,1
chr1,11587092,*,1,1
chr1,11589423,*,1,1
chr1,11590339,*,2,2
chr1,11590539,*,1,1
chr1,11590577,*,1,1
chr1,11590607,*,1,1
chr1,11594943,*,0,1
chr1,11597764,*,0,1
chr1,11598094,*,1,1
chr1,11598110,*,1,1
chr1,11599487,*,1,1
chr1,11599567,*,1,1
chr1,11602108,*,2,2
chr1,11633804,*,1,1
chr1,11633843,*,1,1
chr1,11644226,*,1,1
chr1,11652405,*,1,1
chr1,11654707,*,1,1
chr1,11654716,*,1,1
chr1,11654759,*,1,1
chr1,11654772,*,1,1
chr1,11654784,*,1,1
chr1,11658374,*,0,1
chr1,11658430,*,0,1
chr1,11665347,*,1,1
chr1,11665356,*,1,1
chr1,11665407,*,1,1
chr1,11688123,*,1,1
chr1,11690793,*,1,1
chr1,11693069,*,1,1
chr1,11693560,*,0,1
chr1,11696563,*,1,1
chr1,11698013,*,0,1
chr1,11709283,*,1,1
chr1,11709291,*,0,1
chr1,11709525,*,1,1
chr1,11709578,*,1,1
chr1,11710258,*,1,1
chr1,11710289,*,1,1
chr1,11710333,*,1,1
chr1,11713532,*,2,2
chr1,11719976,*,1,1
chr1,11721438,*,0,1
chr1,11721603,*,1,1
chr1,11722117,*,1,1
chr1,11723631,*,1,1
chr1,11730303,*,1,1
chr1,11731728,*,1,1
chr1,11741503,*,1,1
chr1,11745813,*,1,1
chr1,11745879,*,1,1
chr1,11745966,*,1,1
chr1,11745987,*,1,1
chr1,11746033,*,1,1
chr1,11746060,*,1,1
chr1,11746508,*,1,1
chr1,11746875,*,1,1
chr1,11763283,*,0,1
chr1,11763291,*,1,1
chr1,11766410,*,1,1
chr1,11768624,*,1,1
chr1,11787429,*,1,1
chr1,11795431,*,2,2
chr1,11805497,*,1,1
chr1,11805520,*,1,1
chr1,11805523,*,1,1
chr1,11805541,*,1,1
chr1,11805549,*,1,1
chr1,11805551,*,1,1
chr1,11805567,*,1,1
chr1,11805574,*,1,1
chr1,11808390,*,1,1
chr1,11817167,*,1,1
chr1,11817233,*,1,1
chr1,11822626,*,2,2
chr1,11829432,*,1,1
chr1,11831553,*,1,1
chr1,11831621,*,1,1
chr1,11838798,*,1,1
chr1,11850815,*,0,1
chr1,11853864,*,1,1
chr1,11853888,*,1,1
chr1,11853926,*,1,1
chr1,11853949,*,1,1
chr1,11853966,*,1,1
chr1,11854677,*,1,1
chr1,11861063,*,1,1
chr1,11861074,*,1,1
chr1,11861398,*,3,3
chr1,11861416,*,3,3
chr1,11868622,*,1,1
chr1,11869785,*,2,2
chr1,11878020,*,1,1
chr1,11886193,*,0,1
chr1,11886209,*,0,1
chr1,11896071,*,0,1
chr1,11898694,*,1,1
chr1,11900089,*,1,1
chr1,11905817,*,1,1
chr1,11905858,*,1,1
chr1,11905867,*,1,1
chr1,11922041,*,1,1
chr1,11937837,*,1,1
chr1,11943642,*,1,1
chr1,11943681,*,1,1
chr1,11951192,*,1,1
chr1,11951246,*,1,1
chr1,11951831,*,1,1
chr1,11951981,*,1,1
chr1,11965144,*,0,1
chr1,11965184,*,1,1
chr1,11965186,*,1,1
chr1,11965192,*,1,1
chr1,11965194,*,1,1
chr1,11965198,*,1,1
chr1,11965211,*,1,1
chr1,11965221,*,0,1
chr1,11965233,*,1,1
chr1,11970912,*,1,1
chr1,11976987,*,1,1
chr1,11976998,*,1,1
chr1,11977042,*,1,1
chr1,11977066,*,1,1
chr1,11977760,*,1,1
chr1,11980698,*,2,2
chr1,11982913,*,0,2
chr1,11984840,*,2,2
chr1,11984899,*,2,2
chr1,11989749,*,1,1
chr1,11989933,*,1,1
chr1,11996295,*,1,1
chr1,11996315,*,1,1
chr1,12000082,*,1,1
chr1,12014872,*,1,1
chr1,12022510,*,1,1
chr1,12022541,*,1,1
chr1,12022554,*,1,1
chr1,12022590,*,1,1
chr1,12028082,*,1,1
chr1,12029751,*,0,1
chr1,12029770,*,0,1
chr1,12040931,*,2,2
chr1,12040971,*,2,2
chr1,12041023,*,3,3
chr1,12041028,*,3,3
chr1,12041033,*,3,3
chr1,12041047,*,1,1
chr1,12041067,*,1,1
chr1,12041071,*,1,1
chr1,12041073,*,1,1
chr1,12041084,*,1,1
chr1,12041096,*,1,1
chr1,12041099,*,1,1
chr1,12041124,*,1,1
chr1,12041676,*,1,1
chr1,12046505,*,1,1
chr1,12060905,*,1,1
chr1,12071908,*,1,1
chr1,12071910,*,1,1
chr1,12076017,*,1,1
chr1,12090893,*,3,3
chr1,12101331,*,2,2
chr1,12119870,*,1,1
chr1,12127744,*,1,1
chr1,12145803,*,1,1
chr1,12147852,*,1,1
chr1,12152145,*,1,1
chr1,12152168,*,1,1
chr1,12161535,*,1,1
chr1,12161584,*,1,1
chr1,12161650,*,2,2
chr1,12161654,*,2,2
chr1,12161672,*,2,2
chr1,12161748,*,1,1
chr1,12161750,*,1,1
chr1,12171375,*,1,1
chr1,12179885,*,0,1
chr1,12184574,*,1,1
chr1,12184601,*,0,1
chr1,12189879,*,1,1
chr1,12189956,*,1,1
chr1,12193380,*,1,1
chr1,12194181,*,1,1
chr1,12195769,*,1,1
chr1,12195783,*,1,1
chr1,12197513,*,2,2
chr1,12200969,*,0,1
chr1,12207731,*,2,2
chr1,12213899,*,1,1
chr1,12219030,*,1,1
chr1,12224730,*,0,1
chr1,12231193,*,1,1
chr1,12232383,*,1,1
chr1,12234659,*,1,1
chr1,12234717,*,1,1
chr1,12235420,*,1,1
chr1,12239265,*,1,1
chr1,12243455,*,1,1
chr1,12245992,*,1,1
chr1,12248601,*,2,2
chr1,12285653,*,1,1
chr1,12285680,*,1,1
chr1,12285691,*,1,1
chr1,12285846,*,1,1
chr1,12289245,*,2,2
chr1,12295612,*,1,1
chr1,12296469,*,1,1
chr1,12307507,*,1,1
chr1,12313873,*,1,1
chr1,12313922,*,1,1
chr1,12313944,*,1,1
chr1,12313964,*,1,1
chr1,12314821,*,1,1
chr1,12320532,*,1,1
chr1,12320568,*,1,1
chr1,12321244,*,1,1
chr1,12321252,*,1,1
chr1,12329024,*,2,2
chr1,12334345,*,1,1
chr1,12334525,*,1,1
chr1,12335409,*,1,1
chr1,12336086,*,1,1
chr1,12358654,*,1,1
chr1,12358718,*,1,1
chr1,12360276,*,1,1
chr1,12360300,*,1,1
chr1,12360306,*,1,1
chr1,12363402,*,1,1
chr1,12363415,*,1,1
chr1,12363449,*,1,1
chr1,12363478,*,1,1
chr1,12363488,*,1,1
chr1,12366499,*,1,1
chr1,12415576,*,1,1
chr1,12415601,*,1,1
chr1,12416444,*,1,1
chr1,12416453,*,1,1
chr1,12422344,*,1,1
chr1,12422349,*,1,1
chr1,12422393,*,1,1
chr1,12430542,*,1,1
chr1,12431715,*,1,1
chr1,12431738,*,1,1
chr1,12455280,*,1,1
chr1,12466099,*,1,1
chr1,12466229,*,1,1
chr1,12479402,*,1,1
chr1,12490611,*,1,1
chr1,12490672,*,1,1
chr1,12490844,*,0,1
chr1,12490850,*,0,1
chr1,12491783,*,1,1
chr1,12491820,*,1,1
chr1,12495685,*,0,1
chr1,12500575,*,0,1
chr1,12500662,*,0,1
chr1,12509280,*,0,2
chr1,12509844,*,0,2
chr1,12509848,*,0,2
chr1,12509903,*,0,2
chr1,12509940,*,0,2
chr1,12509956,*,0,2
chr1,12520326,*,0,1
chr1,12535430,*,1,1
chr1,12535442,*,1,1
chr1,12551544,*,1,1
chr1,12552014,*,1,1
chr1,12552048,*,1,1
chr1,12565536,*,0,1
chr1,12565900,*,1,1
chr1,12565908,*,1,1
chr1,12565967,*,1,1
chr1,12565969,*,1,1
chr1,12569021,*,2,2
chr1,12569093,*,2,2
chr1,12569121,*,2,2
chr1,12579193,*,1,1
chr1,12579378,*,1,2
chr1,12579965,*,1,1
chr1,12580024,*,1,1
chr1,12588618,*,1,1
chr1,12588621,*,1,1
chr1,12590240,*,1,1
chr1,12590572,*,1,1
chr1,12601303,*,1,1
chr1,12601362,*,1,1
chr1,12604408,*,0,1
chr1,12605962,*,1,1
chr1,12607172,*,1,1
chr1,12609595,*,1,1
chr1,12612314,*,1,1
chr1,12617682,*,0,1
chr1,12620776,*,1,1
chr1,12620782,*,1,1
chr1,12624854,*,1,1
chr1,12634565,*,2,2
chr1,12640778,*,0,1
chr1,12646925,*,2,2
chr1,12647159,*,1,1
chr1,12649099,*,1,1
chr1,12654870,*,2,2
chr1,12659228,*,1,1
chr1,12659367,*,1,1
chr1,12671982,*,1,1
chr1,12675588,*,1,1
chr1,12675878,*,1,1
chr1,12679520,*,2,2
chr1,12680374,*,2,2
chr1,12680389,*,2,2
chr1,12683295,*,1,1
chr1,12688070,*,1,1
chr1,12688694,*,1,1
chr1,12688705,*,0,1
chr1,12688775,*,1,1
chr1,12692963,*,0,1
chr1,12692997,*,0,1
chr1,12693012,*,0,1
chr1,12693029,*,0,1
chr1,12693049,*,0,1
chr1,12695129,*,2,2
chr1,12698157,*,1,1
chr1,12698165,*,1,1
chr1,12698233,*,1,1
chr1,12729829,*,2,2
chr1,12729838,*,2,2
chr1,12729890,*,2,2
chr1,12743120,*,1,1
chr1,12743140,*,0,1
chr1,12748932,*,1,1
chr1,12748959,*,1,1
chr1,12748965,*,1,1
chr1,12754572,*,0,1
chr1,12756046,*,1,1
chr1,12756053,*,1,1
chr1,12756131,*,1,1
chr1,12763723,*,1,1
chr1,12763732,*,1,1
chr1,12766127,*,0,1
chr1,12770829,*,0,1
chr1,12771291,*,0,1
chr1,12775239,*,0,1
chr1,12777133,*,1,1
chr1,12778166,*,2,2
chr1,12779586,*,1,1
chr1,12779594,*,1,1
chr1,12779612,*,1,1
chr1,12779629,*,1,1
chr1,12780719,*,0,1
chr1,12781787,*,1,1
chr1,12781889,*,2,2
chr1,12781898,*,2,2
chr1,12781927,*,2,2
chr1,12783006,*,1,1
chr1,12783047,*,1,1
chr1,12784547,*,1,1
chr1,12784563,*,1,1
chr1,12784585,*,1,1
chr1,12785057,*,3,3
chr1,12785836,*,1,1
chr1,12793250,*,1,1
chr1,12794453,*,1,1
chr1,12796671,*,1,1
chr1,12796702,*,1,1
chr1,12796864,*,1,1
chr1,12796890,*,1,1
chr1,12796931,*,1,1
chr1,12796940,*,1,1
chr1,12796956,*,1,1
chr1,12796963,*,1,1
chr1,12797716,*,1,1
chr1,12797747,*,1,1
chr1,12801688,*,1,1
chr1,12809274,*,2,2
chr1,12810758,*,1,1
chr1,12810803,*,1,1
chr1,12811813,*,1,1
chr1,12811910,*,0,1
chr1,12817157,*,1,1
chr1,12817361,*,1,1
chr1,12817431,*,1,1
chr1,12817441,*,1,1
chr1,12817447,*,1,1
chr1,12820056,*,2,2
chr1,12820251,*,2,2
chr1,12820283,*,2,2
chr1,12822973,*,1,1
chr1,12826067,*,0,1
chr1,12831095,*,1,1
chr1,12839064,*,1,1
chr1,12839142,*,1,1
chr1,12839169,*,1,1
chr1,12840634,*,1,1
chr1,12840663,*,1,1
chr1,12840673,*,1,1
chr1,12840702,*,1,1
chr1,12840712,*,1,1
chr1,12840741,*,1,1
chr1,12843745,*,1,1
chr1,12846273,*,1,1
chr1,12848358,*,1,1
chr1,12848400,*,1,1
chr1,12859193,*,1,1
chr1,12862217,*,0,2
chr1,12862297,*,0,3
chr1,12862319,*,0,3
chr1,12862835,*,1,1
chr1,12863098,*,0,1
chr1,12863107,*,1,1
chr1,12863190,*,1,1
chr1,12864860,*,3,3
chr1,12866996,*,1,1
chr1,12866999,*,1,1
chr1,12877246,*,1,1
chr1,12877259,*,1,1
chr1,12877296,*,1,1
chr1,12877300,*,1,1
chr1,12877521,*,1,1
chr1,12877619,*,0,1
chr1,12894099,*,2,2
chr1,12894108,*,0,2
chr1,12894429,*,1,1
chr1,12894515,*,1,1
chr1,12897786,*,1,1
chr1,12905338,*,1,1
chr1,12909721,*,1,1
chr1,12909748,*,1,1
chr1,12911935,*,1,1
chr1,12912561,*,1,1
chr1,12912573,*,1,1
chr1,12912605,*,1,1
chr1,12913584,*,1,1
chr1,12913675,*,1,1
chr1,12914126,*,1,1
chr1,12925664,*,1,1
chr1,12925885,*,1,1
chr1,12925889,*,1,1
chr1,12925897,*,1,1
chr1,12925901,*,1,1
chr1,12932058,*,2,2
chr1,12932104,*,3,3
chr1,12932655,*,1,1
chr1,12932707,*,1,1
chr1,12935640,*,1,1
chr1,12945615,*,1,1
chr1,12951004,*,0,1
chr1,12952046,*,1,1
chr1,12952170,*,1,1
chr1,12953242,*,1,1
chr1,12953307,*,1,1
chr1,12956060,*,1,1
chr1,12956077,*,1,1
chr1,12957771,*,1,1
chr1,12959146,*,1,1
chr1,12959169,*,1,1
chr1,12961044,*,1,1
chr1,12961135,*,1,1
chr1,12961496,*,2,2
chr1,12961787,*,0,1
chr1,12970927,*,1,1
chr1,12973120,*,1,1
chr1,12973176,*,0,2
chr1,12973921,*,1,1
chr1,12974540,*,2,2
chr1,12974600,*,2,2
chr1,12974608,*,2,2
chr1,12974738,*,0,1
chr1,12974759,*,1,1
chr1,12976138,*,1,1
chr1,12976160,*,1,1
chr1,12976175,*,1,1
chr1,12976944,*,1,1
chr1,12976965,*,1,1
chr1,12977647,*,1,1
chr1,12977698,*,1,1
chr1,12981577,*,1,1
chr1,12983159,*,1,1
chr1,12988070,*,1,1
chr1,12988316,*,1,1
chr1,12990293,*,1,1
chr1,12990359,*,0,1
chr1,12990369,*,0,1
chr1,12990382,*,0,1
chr1,12990785,*,0,1
chr1,12990789,*,0,1
chr1,12990805,*,0,1
chr1,12990808,*,0,1
chr1,12990811,*,0,1
chr1,12990822,*,0,1
chr1,12990841,*,0,1
chr1,12990870,*,0,1
chr1,12990880,*,0,1
chr1,12996575,*,1,2
chr1,12996581,*,2,2
chr1,12996611,*,2,2
chr1,13000846,*,1,1
chr1,13000854,*,1,1
chr1,13000866,*,1,1
chr1,13001517,*,1,1
chr1,13002562,*,1,1
chr1,13002651,*,0,3
chr1,13002923,*,1,1
chr1,13005873,*,1,1
chr1,13009875,*,1,1
chr1,13010187,*,3,3
chr1,13013404,*,1,1
chr1,13017779,*,1,1
chr1,13017845,*,1,1
chr1,13018898,*,0,1
chr1,13020806,*,1,1
chr1,13020811,*,1,1
chr1,13020829,*,1,1
chr1,13020849,*,1,1
chr1,13020889,*,1,1
chr1,13021169,*,1,1
chr1,13021239,*,1,1
chr1,13022045,*,1,1
chr1,13026903,*,1,1
chr1,13026912,*,1,1
chr1,13026929,*,1,1
chr1,13031295,*,1,1
chr1,13031298,*,1,1
chr1,13044479,*,1,1
chr1,13044494,*,1,1
chr1,13046020,*,2,2
chr1,13058767,*,1,1
chr1,13063112,*,0,1
chr1,13067462,*,1,1
chr1,13067472,*,1,1
chr1,13068646,*,1,1
chr1,13072913,*,2,2
chr1,13073182,*,1,1
chr1,13076358,*,1,1
chr1,13076362,*,1,1
chr1,13077711,*,1,1
chr1,13077715,*,1,1
chr1,13079216,*,2,2
chr1,13079340,*,3,3
chr1,13079360,*,3,3
chr1,13079405,*,1,1
chr1,13083420,*,1,1
chr1,13083430,*,1,1
chr1,13083853,*,1,1
chr1,13087317,*,2,2
chr1,13087411,*,2,2
chr1,13089558,*,1,1
chr1,13091084,*,1,1
chr1,13091091,*,1,1
chr1,13091222,*,2,2
chr1,13091229,*,2,2
chr1,13092001,*,1,1
chr1,13092020,*,1,1
chr1,13100569,*,1,1
chr1,13100575,*,1,1
chr1,13100587,*,1,1
chr1,13104347,*,1,1
chr1,13104358,*,1,1
chr1,13104379,*,1,1
chr1,13106105,*,1,1
chr1,13106155,*,1,1
chr1,13106159,*,1,1
chr1,13106167,*,1,1
chr1,13106171,*,1,1
chr1,13106391,*,2,2
chr1,13106427,*,2,2
chr1,13110355,*,1,1
chr1,13110363,*,1,1
chr1,13110517,*,1,1
chr1,13120698,*,1,1
chr1,13141644,*,1,1
chr1,13141650,*,1,1
chr1,13143190,*,0,1
chr1,13143228,*,1,1
chr1,13143877,*,1,1
chr1,13144204,*,1,1
chr1,13144227,*,1,1
chr1,13145094,*,2,2
chr1,13145103,*,2,2
chr1,13145167,*,2,2
chr1,13151729,*,1,1
chr1,13151740,*,1,1
chr1,13151765,*,1,1
chr1,13152564,*,1,1
chr1,13154981,*,1,1
chr1,13159915,*,1,1
chr1,13159956,*,1,1
chr1,13163036,*,1,1
chr1,13163070,*,0,1
chr1,13163142,*,1,1
chr1,13164154,*,0,1
chr1,13164162,*,0,1
chr1,13164263,*,0,1
chr1,13166610,*,1,1
chr1,13166652,*,1,1
chr1,13176758,*,3,3
chr1,13177672,*,1,1
chr1,13178212,*,2,2
chr1,13179279,*,1,1
chr1,13184145,*,0,1
chr1,13184167,*,1,1
chr1,13184178,*,1,1
chr1,13184214,*,1,1
chr1,13184227,*,1,1
chr1,13184232,*,1,1
chr1,13188367,*,0,1
chr1,13188378,*,0,1
chr1,13190315,*,1,1
chr1,13196806,*,0,1
chr1,13196873,*,0,1
chr1,13196883,*,0,1
chr1,13197505,*,0,1
chr1,13221448,*,1,1
chr1,13221450,*,1,1
chr1,13221456,*,1,1
chr1,13221491,*,1,1
chr1,13221995,*,1,1
chr1,13223439,*,1,1
chr1,13228906,*,2,2
chr1,13228941,*,2,2
chr1,13228959,*,2,2
chr1,13229367,*,1,1
chr1,13229397,*,1,1
chr1,13230194,*,2,2
chr1,13235943,*,0,1
chr1,13235977,*,0,1
chr1,13241381,*,1,1
chr1,13242125,*,1,1
chr1,13242269,*,1,1
chr1,13245797,*,1,1
chr1,13245985,*,1,1
chr1,13247922,*,1,1
chr1,13250784,*,1,1
chr1,13250786,*,1,1
chr1,13250804,*,1,1
chr1,13250813,*,1,1
chr1,13260621,*,0,1
chr1,13260654,*,0,1
chr1,13269082,*,1,1
chr1,13269109,*,1,1
chr1,13276275,*,1,1
chr1,13276329,*,1,1
chr1,13277693,*,1,1
chr1,13282818,*,1,1
chr1,13282836,*,1,1
chr1,13283130,*,1,1
chr1,13284015,*,1,1
chr1,13284022,*,1,1
chr1,13284520,*,1,1
chr1,13284856,*,1,1
chr1,13285258,*,1,1
chr1,13285323,*,1,1
chr1,13285938,*,2,2
chr1,13286016,*,2,2
chr1,13288890,*,0,1
chr1,13289455,*,1,1
chr1,13290811,*,1,1
chr1,13290835,*,1,1
chr1,13290845,*,1,1
chr1,13290849,*,1,1
chr1,13290859,*,2,2
chr1,13290916,*,1,1
chr1,13291286,*,0,1
chr1,13291386,*,1,1
chr1,13292021,*,1,1
chr1,13298551,*,1,1
chr1,13300178,*,1,1
chr1,13300205,*,0,1
chr1,13300486,*,1,1
chr1,13300490,*,1,1
chr1,13300494,*,1,1
chr1,13300498,*,1,1
chr1,13300506,*,1,1
chr1,13304770,*,1,1
chr1,13304814,*,1,1
chr1,13309115,*,2,2
chr1,13311689,*,1,1
chr1,13311771,*,0,1
chr1,13311787,*,0,1
chr1,13312751,*,0,1
chr1,13312848,*,1,1
chr1,13313605,*,0,2
chr1,13313617,*,0,2
chr1,13315220,*,1,1
chr1,13315290,*,1,1
chr1,13315293,*,1,1
chr1,13318685,*,1,1
chr1,13318698,*,1,1
chr1,13318721,*,0,1
chr1,13318757,*,1,1
chr1,13318770,*,1,1
chr1,13318793,*,1,1
chr1,13320191,*,0,1
chr1,13320233,*,0,1
chr1,13321965,*,2,2
chr1,13321997,*,2,2
chr1,13322162,*,1,1
chr1,13322172,*,0,1
chr1,13322198,*,1,1
chr1,13322796,*,1,1
chr1,13322971,*,1,1
chr1,13323136,*,1,1
chr1,13324136,*,1,1
chr1,13324386,*,1,1
chr1,13325600,*,1,1
chr1,13325648,*,1,1
chr1,13335403,*,1,1
chr1,13335515,*,2,2
chr1,13335550,*,2,2
chr1,13337181,*,1,1
chr1,13337280,*,1,1
chr1,13340726,*,1,1
chr1,13344442,*,1,1
chr1,13344528,*,1,1
chr1,13344555,*,1,1
chr1,13346265,*,1,1
chr1,13346269,*,1,1
chr1,13346319,*,1,1
chr1,13346459,*,1,1
chr1,13346479,*,1,1
chr1,13346494,*,1,1
chr1,13346510,*,1,1
chr1,13346516,*,1,1
chr1,13350488,*,1,1
chr1,13366393,*,1,1
chr1,13366498,*,1,1
