chr,pos,strand,mc_count,total
chr1,13308794,*,0,1
chr1,13309115,*,1,1
chr1,13310915,*,2,2
chr1,13311377,*,0,1
chr1,13315820,*,1,1
chr1,13315892,*,1,1
chr1,13315904,*,1,1
chr1,13322162,*,1,1
chr1,13322172,*,1,1
chr1,13323136,*,1,1
chr1,13336328,*,1,1
chr1,13339628,*,0,1
chr1,13339908,*,1,1
chr1,13339919,*,1,1
chr1,13345582,*,3,3
chr1,13349370,*,1,1
chr1,13349382,*,1,1
chr1,13349402,*,1,1
chr1,13355866,*,1,1
chr1,13355881,*,0,1
chr1,13360821,*,1,1
chr1,13360941,*,0,1
chr1,13361060,*,0,1
chr1,13363723,*,1,1
chr1,13367199,*,1,1
chr1,13367561,*,1,1
chr1,13367565,*,1,1
chr1,13367812,*,0,1
chr1,13369078,*,1,1
chr1,13369082,*,1,1
chr1,13369097,*,1,1
chr1,13369139,*,1,1
chr1,13370966,*,0,1
chr1,13371031,*,1,1
chr1,13371045,*,0,1
chr1,13372126,*,0,1
chr1,13372130,*,0,1
chr1,13372161,*,0,1
chr1,13372202,*,0,1
chr1,13372204,*,0,1
chr1,13372235,*,0,1
chr1,13372242,*,0,1
chr1,13372483,*,0,2
chr1,13372495,*,0,2
chr1,13372533,*,0,2
chr1,13372540,*,0,2
chr1,13374213,*,0,1
chr1,13374217,*,0,1
chr1,13374221,*,0,1
chr1,13374230,*,0,1
chr1,13374242,*,0,1
chr1,13374246,*,0,1
chr1,13374256,*,0,1
chr1,13374261,*,0,1
chr1,13374263,*,0,1
chr1,13374269,*,0,1
chr1,13374273,*,0,1
chr1,13374281,*,0,1
chr1,13374290,*,0,1
chr1,13374305,*,0,1
chr1,13374307,*,0,1
chr1,13375340,*,1,1
chr1,13377728,*,1,1
chr1,13380180,*,1,1
chr1,13381383,*,1,1
chr1,13381437,*,1,1
chr1,13381443,*,1,1
chr1,13381448,*,1,1
chr1,13381469,*,1,1
chr1,13381681,*,1,1
chr1,13382278,*,1,1
chr1,13384213,*,1,1
chr1,13386129,*,1,1
chr1,13386157,*,1,1
chr1,13386170,*,1,1
chr1,13386176,*,1,1
chr1,13387343,*,1,1
chr1,13392255,*,1,1
chr1,13399454,*,1,1
chr1,13399682,*,1,1
chr1,13399780,*,1,1
chr1,13403918,*,1,1
chr1,13417635,*,1,1
chr1,13418009,*,1,2
chr1,13429386,*,1,1
chr1,13436654,*,1,1
chr1,13437056,*,1,1
chr1,13447173,*,1,1
chr1,13457406,*,1,1
chr1,13459537,*,2,2
chr1,13459551,*,1,1
chr1,13459555,*,1,1
chr1,13459559,*,0,1
chr1,13461977,*,1,1
chr1,13462007,*,1,1
chr1,13462033,*,1,1
chr1,13462099,*,1,1
chr1,13465969,*,1,1
chr1,13466325,*,2,2
chr1,13466398,*,2,2
chr1,13482812,*,1,1
chr1,13483058,*,0,1
chr1,13485848,*,1,1
chr1,13486290,*,1,1
chr1,13494344,*,0,1
chr1,13494642,*,1,1
chr1,13500915,*,1,1
chr1,13502907,*,1,1
chr1,13502943,*,3,3
chr1,13502947,*,3,3
chr1,13502981,*,2,2
chr1,13503155,*,1,1
chr1,13503182,*,1,1
chr1,13506573,*,2,2
chr1,13506819,*,1,1
chr1,13506823,*,1,1
chr1,13511534,*,1,1
chr1,13511565,*,1,1
chr1,13512426,*,1,1
chr1,13512466,*,1,1
chr1,13516413,*,1,1
chr1,13516445,*,1,1
chr1,13516455,*,0,1
chr1,13516460,*,1,1
chr1,13518013,*,1,1
chr1,13518078,*,1,1
chr1,13518081,*,1,1
chr1,13518103,*,1,1
chr1,13518113,*,1,1
chr1,13520965,*,1,1
chr1,13520981,*,1,1
chr1,13521581,*,1,1
chr1,13521647,*,1,1
chr1,13521660,*,1,1
chr1,13527009,*,2,2
chr1,13528075,*,1,1
chr1,13528098,*,1,1
chr1,13528126,*,1,1
chr1,13528327,*,1,1
chr1,13528357,*,1,1
chr1,13533086,*,1,1
chr1,13533096,*,1,1
chr1,13533137,*,1,1
chr1,13533174,*,1,1
chr1,13533181,*,1,1
chr1,13533183,*,1,1
chr1,13535438,*,1,1
chr1,13535481,*,1,1
chr1,13561057,*,0,1
chr1,13561193,*,1,1
chr1,13561617,*,1,1
chr1,13561628,*,1,1
chr1,13561663,*,1,1
chr1,13561722,*,1,1
chr1,13561728,*,1,1
chr1,13562064,*,1,1
chr1,13562106,*,1,1
chr1,13562109,*,1,1
chr1,13562774,*,1,1
chr1,13563796,*,2,2
chr1,13563804,*,2,2
chr1,13570166,*,1,1
chr1,13570174,*,1,1
chr1,13570201,*,1,1
chr1,13571346,*,1,1
chr1,13575435,*,1,1
chr1,13575472,*,1,1
chr1,13577306,*,1,1
chr1,13577346,*,1,1
chr1,13577360,*,1,1
chr1,13577366,*,1,1
chr1,13577994,*,1,1
chr1,13578038,*,1,1
chr1,13578099,*,1,1
chr1,13579729,*,0,1
chr1,13582062,*,1,1
chr1,13582617,*,1,1
chr1,13582628,*,1,1
chr1,13588463,*,1,1
chr1,13588485,*,0,1
chr1,13588512,*,1,1
chr1,13588780,*,0,1
chr1,13588793,*,1,1
chr1,13589952,*,0,1
chr1,13589958,*,0,1
chr1,13589966,*,0,1
chr1,13589982,*,0,1
chr1,13589984,*,0,1
chr1,13589986,*,0,1
chr1,13589990,*,0,1
chr1,13589992,*,0,1
chr1,13589995,*,0,1
chr1,13590001,*,0,1
chr1,13590795,*,1,1
chr1,13599148,*,0,1
chr1,13599162,*,0,1
chr1,13599233,*,0,1
chr1,13608662,*,1,1
chr1,13608696,*,0,1
chr1,13613090,*,1,1
chr1,13613436,*,1,1
chr1,13619698,*,1,1
chr1,13619718,*,1,1
chr1,13619727,*,1,1
chr1,13619752,*,1,1
chr1,13619775,*,1,1
chr1,13619786,*,1,1
chr1,13619790,*,1,1
chr1,13623549,*,1,1
chr1,13629927,*,1,1
chr1,13631121,*,1,1
chr1,13631129,*,1,1
chr1,13631168,*,1,1
chr1,13633788,*,1,1
chr1,13633843,*,1,1
chr1,13633870,*,1,1
chr1,13634147,*,1,1
chr1,13634207,*,1,1
chr1,13635004,*,1,1
chr1,13643118,*,1,1
chr1,13643163,*,1,1
chr1,13643182,*,1,1
chr1,13651249,*,1,1
chr1,13651288,*,1,1
chr1,13651297,*,1,1
chr1,13651466,*,1,1
chr1,13652537,*,1,1
chr1,13652552,*,1,1
chr1,13654923,*,1,1
chr1,13654983,*,1,1
chr1,13655428,*,1,1
chr1,13656726,*,1,1
chr1,13656818,*,1,1
chr1,13661515,*,1,1
chr1,13661519,*,1,1
chr1,13661532,*,1,1
chr1,13663029,*,1,1
chr1,13663226,*,1,1
chr1,13665732,*,1,1
chr1,13669836,*,1,1
chr1,13669860,*,1,1
chr1,13669906,*,1,1
chr1,13673898,*,1,1
chr1,13675078,*,1,1
chr1,13675105,*,1,1
chr1,13675600,*,1,1
chr1,13684316,*,1,1
chr1,13684357,*,1,1
chr1,13689036,*,3,3
chr1,13691134,*,1,1
chr1,13691148,*,1,1
chr1,13691188,*,1,1
chr1,13695791,*,1,1
chr1,13697662,*,0,1
chr1,13699097,*,1,1
chr1,13699286,*,1,1
chr1,13708532,*,1,1
chr1,13708571,*,1,1
chr1,13708704,*,1,1
chr1,13708760,*,2,2
chr1,13708802,*,1,1
chr1,13708820,*,1,1
chr1,13708965,*,2,2
chr1,13708974,*,2,2
chr1,13709645,*,1,1
chr1,13709684,*,1,1
chr1,13709770,*,1,1
chr1,13710968,*,1,1
chr1,13712604,*,2,2
chr1,13712680,*,3,3
chr1,13720474,*,1,1
chr1,13720493,*,1,1
chr1,13724918,*,1,1
chr1,13725403,*,1,1
chr1,13727639,*,1,1
chr1,13727708,*,1,1
chr1,13738624,*,1,1
chr1,13744089,*,1,1
chr1,13758534,*,1,1
chr1,13777389,*,1,1
chr1,13777411,*,1,1
chr1,13779185,*,1,1
chr1,13779198,*,0,1
chr1,13793138,*,2,2
chr1,13800212,*,1,1
chr1,13800214,*,1,1
chr1,13800216,*,1,1
chr1,13814935,*,2,2
chr1,13814958,*,2,2
chr1,13814968,*,2,2
chr1,13814999,*,2,2
chr1,13815030,*,1,1
chr1,13815033,*,1,1
chr1,13826230,*,0,2
chr1,13827411,*,2,2
chr1,13829498,*,1,1
chr1,13830526,*,1,1
chr1,13835006,*,1,1
chr1,13835063,*,1,1
chr1,13837665,*,1,1
chr1,13837705,*,1,1
chr1,13838170,*,1,1
chr1,13842655,*,1,1
chr1,13843089,*,1,1
chr1,13843152,*,1,1
chr1,13848614,*,1,1
chr1,13848643,*,1,1
chr1,13848658,*,1,1
chr1,13848686,*,1,1
chr1,13854640,*,1,1
chr1,13855241,*,2,2
chr1,13855253,*,1,1
chr1,13864881,*,0,1
chr1,13883194,*,1,1
chr1,13883213,*,1,1
chr1,13886735,*,1,1
chr1,13891213,*,1,1
chr1,13891246,*,1,1
chr1,13891292,*,1,1
chr1,13897108,*,0,1
chr1,13897124,*,1,1
chr1,13897144,*,1,1
chr1,13897155,*,1,1
chr1,13897165,*,1,1
chr1,13897170,*,1,1
chr1,13897190,*,1,1
chr1,13897208,*,1,1
chr1,13897224,*,1,1
chr1,13917414,*,1,1
chr1,13917602,*,1,1
chr1,13928453,*,1,1
chr1,13928948,*,1,1
chr1,13929063,*,1,1
chr1,13929234,*,1,1
chr1,13941697,*,1,1
chr1,13941755,*,1,1
chr1,13954574,*,1,1
chr1,13962376,*,1,1
chr1,13962386,*,1,1
chr1,13967144,*,1,1
chr1,13988731,*,1,1
chr1,13988735,*,1,1
chr1,13990850,*,1,1
chr1,13993444,*,1,1
chr1,14002164,*,2,2
chr1,14011251,*,1,1
chr1,14011577,*,0,1
chr1,14011628,*,0,1
chr1,14013549,*,1,1
chr1,14016700,*,1,1
chr1,14016744,*,1,1
chr1,14025327,*,2,2
chr1,14034007,*,2,2
chr1,14036807,*,1,1
chr1,14036822,*,1,1
chr1,14048420,*,1,1
chr1,14048474,*,1,1
chr1,14048862,*,1,1
chr1,14050386,*,1,1
chr1,14066272,*,1,1
chr1,14095948,*,2,2
chr1,14095954,*,2,2
chr1,14095979,*,2,2
chr1,14096023,*,2,2
chr1,14096032,*,2,2
chr1,14108395,*,1,1
chr1,14111979,*,1,1
chr1,14113236,*,1,1
chr1,14113245,*,1,1
chr1,14113252,*,1,1
chr1,14113255,*,1,1
chr1,14122807,*,1,1
chr1,14126293,*,1,1
chr1,14136642,*,1,1
chr1,14141055,*,1,1
chr1,14151374,*,0,1
chr1,14151415,*,0,1
chr1,14152101,*,1,1
chr1,14152129,*,0,1
chr1,14153947,*,1,1
chr1,14157530,*,2,2
chr1,14157582,*,2,2
chr1,14161726,*,0,1
chr1,14161788,*,0,1
chr1,14161974,*,0,1
chr1,14161981,*,1,1
chr1,14161992,*,1,1
chr1,14166898,*,1,1
chr1,14170207,*,1,1
chr1,14170450,*,1,1
chr1,14184326,*,0,1
chr1,14184355,*,0,2
chr1,14184390,*,0,1
chr1,14184399,*,0,1
chr1,14184414,*,0,1
chr1,14184435,*,0,1
chr1,14185615,*,2,2
chr1,14185915,*,1,1
chr1,14191236,*,0,1
chr1,14191245,*,1,1
chr1,14194528,*,1,1
chr1,14194577,*,2,2
chr1,14195089,*,1,1
chr1,14197775,*,1,1
chr1,14202288,*,0,1
chr1,14202424,*,0,1
chr1,14204419,*,0,1
chr1,14204480,*,0,1
chr1,14205568,*,1,1
chr1,14217472,*,2,2
chr1,14224496,*,2,2
chr1,14224560,*,1,1
chr1,14226378,*,1,1
chr1,14241993,*,2,2
chr1,14242008,*,0,2
chr1,14252354,*,1,1
chr1,14252417,*,1,1
chr1,14254176,*,1,1
chr1,14265049,*,3,3
chr1,14265090,*,3,3
chr1,14267095,*,2,2
chr1,14267349,*,1,1
chr1,14269984,*,1,1
chr1,14276183,*,1,1
chr1,14278283,*,1,1
chr1,14285432,*,1,1
chr1,14285479,*,1,1
chr1,14285853,*,1,1
chr1,14288097,*,1,1
chr1,14294245,*,1,1
chr1,14294293,*,0,1
chr1,14294344,*,1,1
chr1,14294402,*,1,1
chr1,14295906,*,2,2
chr1,14302595,*,1,1
chr1,14302646,*,1,1
chr1,14302671,*,1,1
chr1,14305276,*,1,1
chr1,14305278,*,1,1
chr1,14305292,*,1,1
chr1,14306694,*,0,1
chr1,14320280,*,1,1
chr1,14323458,*,1,1
chr1,14326158,*,1,1
chr1,14326489,*,1,1
chr1,14339153,*,1,1
chr1,14350404,*,0,1
chr1,14353009,*,1,1
chr1,14353053,*,1,1
chr1,14354561,*,1,1
chr1,14354564,*,1,1
chr1,14354636,*,1,1
chr1,14354666,*,1,1
chr1,14357732,*,1,1
chr1,14362755,*,1,1
chr1,14363399,*,1,1
chr1,14363414,*,2,2
chr1,14363464,*,1,2
chr1,14363511,*,1,1
chr1,14367561,*,1,1
chr1,14374221,*,0,1
chr1,14400168,*,1,1
chr1,14408494,*,1,1
chr1,14412084,*,1,1
chr1,14412132,*,1,1
chr1,14412932,*,1,1
chr1,14417902,*,0,1
chr1,14419596,*,1,1
chr1,14425669,*,1,1
chr1,14427367,*,1,1
chr1,14432472,*,1,1
chr1,14433571,*,1,1
chr1,14433622,*,1,1
chr1,14433899,*,1,1
chr1,14441476,*,1,1
chr1,14441493,*,1,1
chr1,14445759,*,1,1
chr1,14450465,*,1,1
chr1,14454770,*,1,1
chr1,14461288,*,1,1
chr1,14464887,*,0,1
chr1,14464965,*,1,1
chr1,14464989,*,1,1
chr1,14465017,*,1,1
chr1,14465062,*,1,1
chr1,14465550,*,1,1
chr1,14484339,*,1,1
chr1,14490231,*,1,1
chr1,14494601,*,2,2
chr1,14495126,*,1,1
chr1,14495182,*,1,1
chr1,14502520,*,1,1
chr1,14502557,*,1,1
chr1,14502564,*,1,1
chr1,14502612,*,1,1
chr1,14503712,*,0,1
chr1,14507994,*,1,1
chr1,14507997,*,1,1
chr1,14508000,*,1,1
chr1,14514850,*,1,1
chr1,14515308,*,1,1
chr1,14515373,*,1,1
chr1,14516346,*,2,2
chr1,14516418,*,2,2
chr1,14519228,*,1,1
chr1,14527020,*,0,1
chr1,14558965,*,1,1
chr1,14561198,*,1,1
chr1,14561251,*,1,1
chr1,14561296,*,1,1
chr1,14561299,*,1,1
chr1,14566186,*,0,1
chr1,14567199,*,1,1
chr1,14575890,*,1,1
chr1,14577018,*,1,1
chr1,14577037,*,1,1
chr1,14577107,*,2,2
chr1,14584267,*,1,1
chr1,14585139,*,0,1
chr1,14585154,*,0,1
chr1,14586843,*,1,1
chr1,14595142,*,1,1
chr1,14595582,*,1,1
chr1,14595767,*,1,1
chr1,14601670,*,1,1
chr1,14605148,*,1,1
chr1,14605190,*,1,1
chr1,14605196,*,1,1
chr1,14624973,*,1,1
chr1,14653819,*,3,3
chr1,14660059,*,1,1
chr1,14660307,*,0,1
chr1,14660800,*,1,1
chr1,14660847,*,1,1
chr1,14663962,*,1,1
chr1,14663967,*,1,1
chr1,14666940,*,1,1
chr1,14674073,*,2,2
chr1,14674098,*,2,2
chr1,14674669,*,1,1
chr1,14675116,*,1,1
chr1,14675489,*,0,1
chr1,14675498,*,0,1
chr1,14676938,*,1,1
chr1,14676949,*,1,1
chr1,14677362,*,1,1
chr1,14677377,*,1,1
chr1,14680789,*,1,1
chr1,14680904,*,0,1
chr1,14689007,*,1,1
chr1,14689419,*,1,1
chr1,14689421,*,1,1
chr1,14691663,*,2,2
chr1,14691705,*,0,2
chr1,14697394,*,1,1
chr1,14697400,*,1,1
chr1,14705775,*,1,1
chr1,14705839,*,1,1
chr1,14706382,*,1,1
chr1,14706398,*,1,1
chr1,14706646,*,0,1
chr1,14706679,*,0,1
chr1,14711949,*,0,2
chr1,14711992,*,0,2
chr1,14718547,*,1,1
chr1,14718700,*,1,1
chr1,14724920,*,2,2
chr1,14724924,*,2,2
chr1,14724932,*,2,2
chr1,14724936,*,2,2
chr1,14724986,*,2,2
chr1,14729972,*,1,1
chr1,14730004,*,1,1
chr1,14730184,*,1,1
chr1,14730296,*,1,1
chr1,14730406,*,1,1
chr1,14735604,*,1,1
chr1,14741911,*,2,2
chr1,14750819,*,1,1
chr1,14750838,*,1,1
chr1,14751398,*,1,1
chr1,14751411,*,1,1
chr1,14755092,*,0,1
chr1,14755152,*,0,1
chr1,14755162,*,0,1
chr1,14755179,*,0,1
chr1,14768947,*,2,2
chr1,14774010,*,1,1
chr1,14781342,*,1,1
chr1,14788744,*,2,2
chr1,14803732,*,1,1
chr1,14807287,*,1,1
chr1,14822337,*,1,2
chr1,14822359,*,2,2
chr1,14826306,*,1,1
chr1,14843797,*,1,1
chr1,14854426,*,1,1
chr1,14855180,*,1,1
chr1,14869166,*,1,1
chr1,14891796,*,0,1
chr1,14891873,*,0,1
chr1,14915785,*,0,1
chr1,14917066,*,0,1
chr1,14919246,*,0,1
chr1,14919256,*,1,1
chr1,14919304,*,0,1
chr1,14919316,*,0,1
chr1,14925244,*,1,1
chr1,14927341,*,1,1
chr1,14927387,*,1,1
chr1,14942632,*,1,1
chr1,14942657,*,1,1
chr1,14942678,*,1,1
chr1,14963682,*,1,1
chr1,14963707,*,2,2
chr1,14994448,*,1,1
chr1,14994502,*,1,1
chr1,14994528,*,1,1
chr1,14994545,*,1,1
chr1,15006142,*,1,1
chr1,15006173,*,1,1
chr1,15030430,*,1,1
chr1,15053511,*,1,1
chr1,15053530,*,0,1
chr1,15053533,*,1,1
chr1,15067571,*,1,1
chr1,15067579,*,1,1
chr1,15067722,*,0,2
chr1,15083517,*,2,2
chr1,15091255,*,1,1
chr1,15104795,*,1,1
chr1,15107347,*,1,1
chr1,15107392,*,2,2
chr1,15107460,*,1,1
chr1,15107485,*,1,1
chr1,15107488,*,1,1
chr1,15111473,*,1,1
chr1,15119886,*,2,2
chr1,15143163,*,0,1
chr1,15153047,*,2,2
chr1,15159716,*,1,1
chr1,15167624,*,1,1
chr1,15174442,*,1,1
chr1,15189051,*,1,1
chr1,15189142,*,1,1
chr1,15212066,*,1,1
chr1,15217976,*,1,1
chr1,15239288,*,1,1
chr1,15239319,*,1,2
chr1,15240900,*,1,1
chr1,15255696,*,1,1
chr1,15255761,*,1,1
chr1,15255769,*,1,1
chr1,15256885,*,1,1
chr1,15257023,*,1,1
chr1,15257053,*,1,1
chr1,15257068,*,1,1
chr1,15257471,*,1,1
chr1,15257520,*,1,1
chr1,15264989,*,1,1
chr1,15265054,*,1,1
chr1,15266621,*,0,1
chr1,15269395,*,1,1
chr1,15283987,*,0,1
chr1,15284007,*,1,1
chr1,15284032,*,1,1
chr1,15304932,*,1,1
chr1,15312078,*,1,1
chr1,15319726,*,1,1
chr1,15325260,*,2,2
chr1,15325525,*,1,1
chr1,15340732,*,1,1
chr1,15340804,*,1,1
chr1,15340811,*,1,1
chr1,15347201,*,1,1
chr1,15351995,*,0,1
chr1,15352003,*,0,1
chr1,15359033,*,1,1
chr1,15359054,*,1,1
chr1,15359999,*,1,1
chr1,15361378,*,1,1
chr1,15362382,*,1,1
chr1,15362415,*,1,1
chr1,15370384,*,1,1
chr1,15383685,*,1,1
chr1,15398833,*,0,1
chr1,15401356,*,1,1
chr1,15409936,*,1,1
chr1,15410002,*,1,1
chr1,15413066,*,1,1
chr1,15423430,*,0,1
chr1,15429985,*,1,1
chr1,15433053,*,1,1
chr1,15438990,*,1,1
chr1,15439035,*,1,1
chr1,15450130,*,1,1
chr1,15461440,*,1,1
chr1,15469027,*,1,1
chr1,15533636,*,1,1
chr1,15533971,*,0,1
chr1,15539433,*,0,1
chr1,15539967,*,1,1
chr1,15545518,*,1,1
chr1,15545561,*,1,1
chr1,15545590,*,1,1
chr1,15545827,*,1,1
chr1,15552254,*,0,1
chr1,15552297,*,0,1
chr1,15581190,*,1,1
chr1,15581209,*,1,1
chr1,15610944,*,0,1
chr1,15615755,*,0,2
chr1,15616827,*,0,1
chr1,15618804,*,1,1
chr1,15629835,*,1,1
chr1,15629842,*,0,1
chr1,15638714,*,1,1
chr1,15653105,*,1,1
chr1,15655644,*,1,1
chr1,15660741,*,2,2
chr1,15661573,*,2,2
chr1,15672625,*,0,1
chr1,15680154,*,2,2
chr1,15680409,*,1,1
chr1,15681370,*,0,1
chr1,15681405,*,1,1
chr1,15683919,*,0,1
chr1,15692497,*,1,1
chr1,15711214,*,0,1
chr1,15711252,*,0,1
chr1,15718252,*,1,1
chr1,15718267,*,1,1
chr1,15718506,*,0,1
chr1,15722585,*,1,1
chr1,15724040,*,0,1
chr1,15724204,*,2,2
chr1,15724208,*,2,2
chr1,15724746,*,1,1
chr1,15727695,*,1,1
chr1,15733335,*,1,1
chr1,15745080,*,1,1
chr1,15745440,*,1,1
chr1,15746310,*,0,1
chr1,15747447,*,1,1
chr1,15749810,*,1,1
chr1,15761872,*,1,1
chr1,15761900,*,1,1
chr1,15770178,*,1,1
chr1,15783843,*,1,1
chr1,15794816,*,1,1
chr1,15794847,*,1,1
chr1,15798323,*,1,1
chr1,15802114,*,1,1
chr1,15802120,*,1,1
chr1,15802148,*,0,1
chr1,15803663,*,1,1
chr1,15803666,*,1,1
chr1,15804975,*,1,1
chr1,15805250,*,0,1
chr1,15805287,*,0,1
chr1,15809981,*,1,1
chr1,15810912,*,1,1
chr1,15810931,*,0,1
chr1,15810948,*,1,1
chr1,15826132,*,1,1
chr1,15841989,*,1,1
chr1,15876450,*,1,1
chr1,15881916,*,1,1
chr1,15881939,*,1,1
chr1,15883914,*,0,1
chr1,15883917,*,0,1
chr1,15885179,*,1,1
chr1,15885500,*,1,1
chr1,15888247,*,2,2
chr1,15892537,*,0,1
chr1,15892541,*,0,1
chr1,15892558,*,0,1
chr1,15892573,*,0,1
chr1,15892577,*,0,1
chr1,15892604,*,0,1
chr1,15892615,*,0,1
chr1,15892617,*,0,1
chr1,15892625,*,0,1
chr1,15894821,*,3,3
chr1,15899047,*,1,1
chr1,15899288,*,1,1
chr1,15899311,*,1,1
chr1,15899379,*,1,1
chr1,15899391,*,1,1
chr1,15901631,*,2,2
chr1,15901726,*,2,2
chr1,15901730,*,2,2
chr1,15902484,*,1,1
chr1,15902507,*,1,1
chr1,15902548,*,1,1
chr1,15902735,*,1,1
chr1,15902793,*,1,1
chr1,15902807,*,1,1
chr1,15914211,*,0,1
chr1,15914230,*,1,1
chr1,15918134,*,2,2
chr1,15931546,*,2,2
chr1,15931622,*,2,2
chr1,15936820,*,1,1
chr1,15937136,*,1,1
chr1,15945860,*,2,2
chr1,15945910,*,0,4
chr1,15947699,*,3,3
chr1,15965406,*,1,1
chr1,15965432,*,1,1
chr1,15965467,*,1,1
chr1,15968382,*,1,1
chr1,15968504,*,1,2
chr1,15968893,*,1,1
chr1,15968903,*,1,1
chr1,15968926,*,1,1
chr1,15968930,*,1,1
chr1,15968942,*,1,1
chr1,15969247,*,1,1
chr1,15969258,*,1,1
chr1,15970931,*,2,2
chr1,15970938,*,2,2
chr1,15972976,*,0,1
chr1,15972993,*,0,1
chr1,15973047,*,0,1
chr1,15973161,*,2,2
chr1,15988349,*,1,1
chr1,15988451,*,1,1
chr1,15988497,*,1,1
chr1,16001376,*,0,1
chr1,16001601,*,1,1
chr1,16010838,*,1,1
chr1,16010910,*,1,1
chr1,16013224,*,2,2
chr1,16016065,*,1,1
chr1,16016083,*,1,1
chr1,16017488,*,1,1
chr1,16017875,*,1,1
chr1,16018123,*,1,1
chr1,16022620,*,1,1
chr1,16022813,*,1,1
chr1,16024656,*,1,1
chr1,16027155,*,1,1
chr1,16027196,*,1,1
chr1,16027241,*,1,1
chr1,16028902,*,1,1
chr1,16038625,*,2,2
chr1,16038686,*,2,2
chr1,16038700,*,2,2
chr1,16043036,*,1,1
chr1,16046312,*,2,2
chr1,16046372,*,2,2
chr1,16069417,*,1,1
chr1,16069430,*,1,1
chr1,16099313,*,1,1
chr1,16100527,*,1,1
chr1,16100538,*,1,1
chr1,16104708,*,0,1
chr1,16104715,*,0,1
chr1,16104766,*,0,1
chr1,16104769,*,0,1
chr1,16104781,*,0,1
chr1,16104783,*,0,1
chr1,16104796,*,0,1
chr1,16104799,*,0,1
chr1,16104806,*,0,1
chr1,16104968,*,0,1
chr1,16104974,*,0,1
chr1,16104988,*,0,1
chr1,16104992,*,0,1
chr1,16104999,*,0,1
chr1,16105011,*,0,1
chr1,16105016,*,0,1
chr1,16105027,*,0,1
chr1,16105031,*,0,1
chr1,16105050,*,0,1
chr1,16105712,*,0,1
chr1,16105714,*,0,1
chr1,16105724,*,0,1
chr1,16105727,*,0,1
chr1,16105735,*,0,1
chr1,16105745,*,0,1
chr1,16105749,*,0,1
chr1,16105753,*,0,1
chr1,16105757,*,0,1
chr1,16105775,*,0,1
chr1,16105779,*,0,1
chr1,16105792,*,0,1
chr1,16105795,*,0,1
chr1,16105800,*,0,1
chr1,16105809,*,0,1
chr1,16105823,*,0,1
chr1,16106283,*,0,1
chr1,16106287,*,0,1
chr1,16106290,*,0,1
chr1,16106347,*,0,1
chr1,16106383,*,0,1
chr1,16109079,*,1,1
chr1,16109117,*,1,1
chr1,16109149,*,1,1
chr1,16119360,*,1,1
chr1,16119370,*,1,1
chr1,16119379,*,1,1
chr1,16119656,*,1,1
chr1,16119753,*,1,1
chr1,16120308,*,1,1
chr1,16121007,*,1,1
chr1,16121050,*,1,1
chr1,16129537,*,1,1
chr1,16130224,*,0,2
chr1,16130267,*,0,1
chr1,16133595,*,1,1
chr1,16134915,*,1,1
chr1,16135319,*,1,1
chr1,16142466,*,1,1
chr1,16142661,*,1,1
chr1,16147446,*,1,1
chr1,16147452,*,1,1
chr1,16147456,*,1,1
chr1,16151283,*,1,1
chr1,16153347,*,1,1
chr1,16153361,*,1,1
chr1,16153469,*,1,1
chr1,16153489,*,1,1
chr1,16155273,*,1,1
chr1,16155305,*,1,1
chr1,16155322,*,1,1
chr1,16155368,*,1,1
chr1,16159279,*,1,1
chr1,16159368,*,1,1
chr1,16159758,*,2,2
chr1,16159770,*,2,2
chr1,16159780,*,2,2
chr1,16173006,*,2,2
chr1,16177993,*,1,1
chr1,16177995,*,1,1
chr1,16182165,*,1,1
chr1,16202355,*,0,1
chr1,16203621,*,1,1
chr1,16208686,*,1,1
chr1,16211568,*,1,1
chr1,16211575,*,1,1
chr1,16211603,*,2,2
chr1,16211638,*,2,2
chr1,16223215,*,1,1
chr1,16223259,*,1,1
chr1,16224047,*,1,1
chr1,16228977,*,1,1
chr1,16243554,*,1,1
chr1,16243571,*,1,1
chr1,16250340,*,1,1
chr1,16261589,*,0,2
chr1,16261645,*,0,2
chr1,16270271,*,1,1
chr1,16270308,*,1,1
chr1,16270366,*,1,1
chr1,16277882,*,0,1
chr1,16277914,*,1,1
chr1,16277953,*,1,1
chr1,16278106,*,2,2
chr1,16279868,*,1,1
chr1,16280295,*,1,1
chr1,16296079,*,1,1
chr1,16296131,*,1,1
chr1,16296383,*,1,1
chr1,16310869,*,1,1
chr1,16310896,*,1,1
chr1,16321614,*,1,1
chr1,16327673,*,1,1
chr1,16331191,*,1,1
chr1,16331200,*,1,1
chr1,16344000,*,1,1
chr1,16354295,*,1,1
chr1,16356363,*,0,1
chr1,16359942,*,1,1
chr1,16361245,*,0,1
chr1,16361341,*,1,1
chr1,16361841,*,1,1
chr1,16361845,*,1,1
chr1,16361874,*,1,1
chr1,16361903,*,1,1
chr1,16367908,*,1,1
chr1,16367950,*,1,1
chr1,16372029,*,1,1
chr1,16376776,*,1,1
chr1,16399085,*,1,1
chr1,16399222,*,1,1
chr1,16409821,*,1,1
chr1,16409999,*,1,1
chr1,16414950,*,2,2
chr1,16414994,*,2,2
chr1,16417422,*,1,1
chr1,16417448,*,1,1
chr1,16420778,*,1,1
chr1,16431814,*,1,1
chr1,16431916,*,1,1
chr1,16432109,*,1,1
chr1,16434652,*,1,1
